user_id,age,occupation,gender
15911,27,sales/marketing,M
300233,30,college/grad student,M
40475,30,scientist,M
155109,27,executive/managerial,M
237930,32,executive/managerial,M
137398,28,college/grad student,M
94040,26,academic/educator,F
112414,21,scientist,M
21542,25,executive/managerial,M
25675,27,sales/marketing,M
171600,31,other or not specified,F
115414,33,executive/managerial,M
261166,25,executive/managerial,M
164197,33,college/grad student,M
132397,28,executive/managerial,M
114042,34,sales/marketing,M
2349,34,artist,F
205495,32,college/grad student,M
291725,33,executive/managerial,F
190198,31,college/grad student,M
222652,34,retired,F
228334,19,sales/marketing,M
182234,46,academic/educator,F
243639,42,executive/managerial,M
256598,25,executive/managerial,F
97521,30,sales/marketing,M
14193,32,tradesman/craftsman,M
25345,36,sales/marketing,M
154647,18,K-12 student,M
141692,29,self-employed,M
130278,26,college/grad student,M
86955,33,sales/marketing,M
80956,63,academic/educator,M
270989,32,programmer,M
219728,32,executive/managerial,M
114511,27,self-employed,M
208133,20,self-employed,M
2507,33,clerical/admin,M
180490,26,executive/managerial,M
207056,31,clerical/admin,M
81565,38,artist,F
229267,31,executive/managerial,M
4087,34,sales/marketing,M
97805,28,executive/managerial,M
177648,29,executive/managerial,M
278992,28,sales/marketing,M
119595,25,executive/managerial,M
224198,50,executive/managerial,M
73009,27,scientist,M
128203,30,sales/marketing,M
226263,30,sales/marketing,M
250663,27,self-employed,M
284203,28,executive/managerial,M
284927,30,executive/managerial,M
182392,27,executive/managerial,M
145523,24,sales/marketing,M
25635,27,college/grad student,M
234334,26,homemaker,M
218975,33,executive/managerial,M
115901,28,college/grad student,M
156646,33,college/grad student,M
62021,25,self-employed,F
121096,54,academic/educator,M
49700,33,executive/managerial,M
37159,27,college/grad student,M
299240,33,college/grad student,F
78299,25,executive/managerial,M
19064,31,tradesman/craftsman,M
159134,33,artist,M
248361,27,self-employed,M
271977,25,sales/marketing,M
31955,29,self-employed,M
158647,39,sales/marketing,M
238517,29,other or not specified,M
213745,30,K-12 student,M
185273,25,scientist,M
93587,28,scientist,M
121338,25,self-employed,M
187217,30,college/grad student,M
227285,27,scientist,M
272344,25,sales/marketing,M
152838,33,sales/marketing,F
227709,26,unemployed,M
245297,25,scientist,M
176775,26,college/grad student,F
86190,33,executive/managerial,M
142488,33,executive/managerial,M
159196,33,college/grad student,M
221654,13,K-12 student,M
18345,26,artist,M
78007,31,other or not specified,M
205112,30,academic/educator,M
118452,31,executive/managerial,M
86708,33,other or not specified,M
258337,30,artist,M
18811,28,college/grad student,M
271231,32,executive/managerial,M
22848,32,sales/marketing,F
71326,33,sales/marketing,M
103955,27,executive/managerial,M
240091,13,homemaker,M
232884,21,sales/marketing,M
163626,43,scientist,M
287189,27,scientist,M
292992,34,college/grad student,M
172976,30,college/grad student,M
225170,25,college/grad student,M
46697,18,K-12 student,M
15110,23,sales/marketing,M
104344,32,executive/managerial,M
111522,25,sales/marketing,M
255958,26,scientist,M
154966,27,college/grad student,M
247201,34,college/grad student,F
254008,55,academic/educator,M
274560,25,college/grad student,M
235568,39,executive/managerial,M
87686,30,scientist,M
99645,69,retired,F
81998,31,college/grad student,M
65011,18,college/grad student,F
88933,27,college/grad student,M
14447,31,executive/managerial,M
89873,29,college/grad student,M
74986,34,technician/engineer,M
15946,32,college/grad student,M
113272,27,executive/managerial,M
175529,31,college/grad student,M
71603,28,executive/managerial,M
181661,18,scientist,M
169730,18,college/grad student,M
50016,31,other or not specified,M
103258,26,other or not specified,F
78478,18,K-12 student,F
33971,28,executive/managerial,M
27410,29,college/grad student,M
19600,77,retired,F
195080,28,executive/managerial,M
11322,33,other or not specified,M
249817,28,technician/engineer,M
149862,76,academic/educator,F
230607,27,executive/managerial,M
148050,33,technician/engineer,M
253747,25,sales/marketing,M
47669,79,executive/managerial,M
232575,33,executive/managerial,M
50759,31,self-employed,M
146517,32,college/grad student,M
79817,33,college/grad student,F
146573,30,programmer,M
155010,33,college/grad student,F
97238,32,technician/engineer,M
101463,26,college/grad student,M
51362,20,sales/marketing,M
240010,34,clerical/admin,M
37752,26,executive/managerial,M
159165,34,programmer,M
23006,35,sales/marketing,M
78723,18,sales/marketing,M
143292,26,sales/marketing,M
4422,27,artist,M
61596,31,college/grad student,M
217186,33,sales/marketing,M
202101,31,college/grad student,M
83739,28,executive/managerial,M
126680,21,sales/marketing,M
107633,26,technician/engineer,M
159611,25,college/grad student,M
65102,30,college/grad student,F
257792,28,unemployed,M
169846,32,self-employed,M
37723,31,college/grad student,M
84356,27,K-12 student,M
22859,26,technician/engineer,M
271022,31,college/grad student,M
281306,30,sales/marketing,M
48785,18,college/grad student,M
249927,37,academic/educator,M
271142,25,college/grad student,M
263104,25,sales/marketing,M
236570,25,college/grad student,F
65661,32,scientist,M
254897,33,executive/managerial,M
149059,31,executive/managerial,M
198526,30,academic/educator,M
163115,33,college/grad student,M
174389,31,scientist,M
123284,27,college/grad student,M
41455,29,executive/managerial,M
202086,35,executive/managerial,M
241010,29,executive/managerial,M
194726,34,executive/managerial,M
188374,18,K-12 student,M
123205,34,college/grad student,M
225942,33,executive/managerial,M
192626,25,sales/marketing,M
142345,28,scientist,M
9378,24,sales/marketing,M
199737,27,college/grad student,F
114597,50,executive/managerial,M
228847,33,other or not specified,M
286385,27,self-employed,M
202517,32,scientist,M
120220,34,scientist,M
261766,32,unemployed,M
232263,30,executive/managerial,M
22683,18,scientist,M
169084,29,executive/managerial,M
105728,32,other or not specified,M
250487,32,scientist,M
263740,32,other or not specified,M
28874,31,homemaker,F
8822,34,self-employed,M
148032,25,programmer,M
40059,34,executive/managerial,M
59804,34,executive/managerial,M
190204,31,scientist,M
147346,19,artist,M
114734,27,executive/managerial,M
25404,34,college/grad student,M
259688,30,self-employed,M
243295,28,college/grad student,M
65607,29,clerical/admin,F
162521,28,college/grad student,M
234044,31,sales/marketing,F
228331,36,other or not specified,M
266648,18,K-12 student,M
177798,32,college/grad student,M
216220,29,sales/marketing,M
159963,73,retired,F
250236,31,executive/managerial,M
242184,29,college/grad student,M
135238,34,executive/managerial,M
44824,32,college/grad student,M
293217,34,sales/marketing,M
213046,29,executive/managerial,M
187609,26,executive/managerial,M
173137,26,college/grad student,M
89900,30,executive/managerial,M
133590,40,other or not specified,F
261057,30,college/grad student,M
33976,43,executive/managerial,M
150754,29,writer,M
130833,34,executive/managerial,F
78205,29,executive/managerial,M
261082,28,executive/managerial,M
24544,28,college/grad student,M
52685,26,artist,M
154366,30,executive/managerial,M
155211,32,college/grad student,M
15129,29,college/grad student,F
285755,34,other or not specified,F
270810,32,artist,F
297548,27,self-employed,M
43827,30,college/grad student,F
863,29,homemaker,M
280800,30,college/grad student,M
176722,34,college/grad student,M
84216,31,self-employed,M
77875,23,college/grad student,M
155048,29,college/grad student,F
155705,25,college/grad student,M
4874,67,retired,F
207754,34,executive/managerial,M
255561,29,executive/managerial,M
207712,29,college/grad student,M
127932,34,scientist,M
225287,31,executive/managerial,M
164593,31,college/grad student,M
26614,29,self-employed,M
24265,33,college/grad student,M
28040,30,self-employed,M
287365,32,college/grad student,M
185961,30,college/grad student,M
287371,32,executive/managerial,M
116927,29,college/grad student,M
8254,29,clerical/admin,F
186140,26,K-12 student,M
41593,31,other or not specified,M
164363,27,sales/marketing,M
204465,38,academic/educator,F
41199,31,academic/educator,F
94521,27,college/grad student,M
105691,29,college/grad student,M
88999,25,scientist,M
285821,32,scientist,M
148870,27,executive/managerial,M
193167,31,college/grad student,M
19079,34,self-employed,M
283514,29,scientist,M
167096,26,executive/managerial,M
268785,25,college/grad student,M
247061,24,retired,M
276729,27,college/grad student,M
96239,30,scientist,M
126345,34,executive/managerial,M
246665,25,executive/managerial,M
155498,30,self-employed,M
43180,29,sales/marketing,M
15007,34,self-employed,M
223747,25,executive/managerial,M
296964,32,sales/marketing,M
212397,29,college/grad student,M
908,34,college/grad student,M
126472,33,executive/managerial,M
106294,20,technician/engineer,M
154883,34,executive/managerial,M
41667,33,executive/managerial,M
266479,20,self-employed,M
226816,31,self-employed,M
130205,26,programmer,M
7852,27,self-employed,F
299602,26,self-employed,M
121526,34,college/grad student,M
186498,89,retired,F
114876,23,lawyer,M
23002,33,academic/educator,F
143079,40,writer,M
271136,27,executive/managerial,M
87555,26,college/grad student,M
249711,18,homemaker,M
122813,26,tradesman/craftsman,M
74796,34,college/grad student,M
145322,33,scientist,F
127185,40,homemaker,F
222208,31,college/grad student,M
62735,29,college/grad student,M
227909,33,college/grad student,M
175901,22,sales/marketing,M
122330,18,K-12 student,M
124346,31,other or not specified,M
73055,21,sales/marketing,M
48880,26,college/grad student,M
12331,29,college/grad student,M
40445,25,college/grad student,M
288993,30,executive/managerial,M
233149,32,executive/managerial,F
285043,32,sales/marketing,M
232024,33,college/grad student,F
156971,34,college/grad student,F
64040,30,college/grad student,M
84270,34,scientist,M
201564,29,executive/managerial,M
193724,33,homemaker,F
255732,34,college/grad student,M
220865,33,executive/managerial,M
169853,26,executive/managerial,M
177541,33,executive/managerial,M
210653,42,writer,M
63458,29,sales/marketing,M
144000,25,college/grad student,M
184436,28,executive/managerial,M
124472,26,homemaker,M
229297,34,executive/managerial,M
274431,26,college/grad student,F
177272,45,self-employed,F
116507,14,homemaker,M
180491,34,college/grad student,F
237233,22,sales/marketing,M
178857,31,college/grad student,M
150569,28,other or not specified,M
291164,43,sales/marketing,M
39586,32,executive/managerial,F
130032,33,college/grad student,M
212009,26,K-12 student,M
31939,34,academic/educator,M
32883,30,self-employed,M
262484,30,college/grad student,M
47986,18,sales/marketing,M
6445,27,self-employed,M
121800,27,scientist,M
267575,40,executive/managerial,M
263646,41,executive/managerial,M
168182,31,executive/managerial,M
96141,32,college/grad student,F
221604,26,executive/managerial,M
258426,28,executive/managerial,M
170476,32,K-12 student,M
41392,30,executive/managerial,M
199609,28,self-employed,F
169695,25,scientist,M
113940,22,college/grad student,M
270422,26,college/grad student,M
262469,30,college/grad student,M
65582,26,sales/marketing,M
253339,27,sales/marketing,M
281294,31,scientist,M
70044,15,scientist,M
39567,29,sales/marketing,M
263126,29,scientist,M
249949,21,sales/marketing,F
292416,30,academic/educator,F
105663,32,executive/managerial,M
193262,24,executive/managerial,M
44813,18,K-12 student,M
61953,25,college/grad student,M
133593,24,sales/marketing,M
285625,27,executive/managerial,M
265293,34,executive/managerial,M
63165,27,homemaker,F
142970,26,self-employed,M
130932,30,scientist,M
223331,26,programmer,M
33391,34,college/grad student,M
226998,31,college/grad student,M
219496,31,sales/marketing,M
65138,29,college/grad student,M
225973,27,college/grad student,M
278232,26,college/grad student,M
288978,29,sales/marketing,M
133572,25,sales/marketing,M
49395,31,programmer,M
109370,34,self-employed,M
54300,34,college/grad student,M
281479,32,college/grad student,F
160004,34,homemaker,F
139262,30,scientist,M
279216,28,executive/managerial,M
100648,38,homemaker,F
54340,35,executive/managerial,M
229003,34,executive/managerial,M
211047,25,other or not specified,F
65170,33,sales/marketing,M
161361,30,sales/marketing,M
229613,25,scientist,M
115597,32,college/grad student,M
252624,18,K-12 student,M
20006,27,college/grad student,M
7976,30,executive/managerial,M
260526,20,college/grad student,M
52301,27,scientist,M
98252,31,sales/marketing,M
272162,34,scientist,F
278866,26,college/grad student,F
270270,21,other or not specified,M
44685,25,college/grad student,M
127124,24,sales/marketing,M
154156,25,other or not specified,M
119919,31,scientist,M
170926,34,college/grad student,M
13792,24,other or not specified,M
218241,27,executive/managerial,M
174761,30,homemaker,M
71394,31,scientist,F
199273,31,sales/marketing,M
165906,22,writer,M
253386,29,executive/managerial,M
59705,33,executive/managerial,M
28414,28,college/grad student,M
215478,25,college/grad student,M
5735,33,self-employed,M
259351,26,college/grad student,M
28747,34,other or not specified,F
46960,32,executive/managerial,M
163803,32,sales/marketing,M
165844,30,self-employed,F
232,21,self-employed,M
114000,33,clerical/admin,F
199849,32,executive/managerial,M
80974,26,college/grad student,M
135473,32,executive/managerial,M
300364,30,homemaker,M
56359,33,college/grad student,F
22591,27,scientist,M
167650,27,artist,M
84536,24,executive/managerial,M
251770,34,clerical/admin,M
229273,34,self-employed,M
249146,29,college/grad student,M
77170,31,other or not specified,M
193647,25,college/grad student,M
13994,31,other or not specified,F
292444,34,college/grad student,M
104732,33,programmer,M
114203,21,K-12 student,M
163542,26,self-employed,M
284436,19,technician/engineer,M
258847,33,executive/managerial,M
189469,27,self-employed,M
248655,33,technician/engineer,M
287013,29,homemaker,M
10494,33,college/grad student,M
105634,28,other or not specified,F
9903,25,college/grad student,M
297537,32,clerical/admin,M
87251,30,scientist,M
205217,25,college/grad student,M
180475,32,scientist,M
41888,27,executive/managerial,M
52371,34,scientist,M
102105,32,self-employed,M
45644,33,sales/marketing,F
247933,29,sales/marketing,M
225662,26,self-employed,M
244435,34,clerical/admin,M
50932,25,K-12 student,M
86291,32,executive/managerial,M
172470,26,sales/marketing,M
265025,19,K-12 student,M
62625,31,programmer,M
186689,31,self-employed,F
268672,21,sales/marketing,M
41195,30,retired,M
98029,30,clerical/admin,F
159853,17,K-12 student,M
139860,31,executive/managerial,M
179135,30,executive/managerial,M
39913,31,college/grad student,M
106741,30,college/grad student,M
147007,41,academic/educator,F
161464,30,self-employed,F
195811,25,scientist,F
143900,32,programmer,M
287639,31,executive/managerial,M
64414,16,homemaker,M
238114,34,academic/educator,M
241760,28,college/grad student,M
14232,32,college/grad student,M
124202,34,self-employed,M
93857,32,college/grad student,M
247369,25,college/grad student,M
97633,13,scientist,F
218996,31,executive/managerial,M
183144,31,self-employed,F
203848,31,self-employed,M
245460,28,academic/educator,M
237170,25,sales/marketing,M
86283,31,college/grad student,F
127400,27,executive/managerial,M
150894,29,self-employed,M
81728,28,scientist,M
250874,33,college/grad student,M
187150,29,college/grad student,M
267436,39,executive/managerial,M
190874,28,sales/marketing,M
262447,31,college/grad student,M
141986,30,college/grad student,M
109186,26,sales/marketing,F
156695,34,scientist,M
288333,30,clerical/admin,M
230186,20,scientist,M
252805,25,scientist,M
8315,32,college/grad student,M
77866,33,programmer,M
269552,25,scientist,M
109751,33,homemaker,F
290305,11,K-12 student,F
42707,27,executive/managerial,M
219049,24,sales/marketing,M
258703,26,academic/educator,F
4781,29,K-12 student,M
136628,25,college/grad student,M
101724,27,tradesman/craftsman,M
136111,31,executive/managerial,M
22988,24,college/grad student,M
81396,31,sales/marketing,M
297136,33,sales/marketing,M
144187,25,executive/managerial,M
149804,30,scientist,M
26788,26,college/grad student,M
88054,29,sales/marketing,M
225716,26,college/grad student,F
300644,34,college/grad student,M
147532,27,artist,F
260258,31,executive/managerial,M
166447,21,homemaker,F
184584,25,writer,M
98174,34,other or not specified,M
167645,28,scientist,M
173173,25,executive/managerial,M
140046,30,executive/managerial,M
74695,16,K-12 student,F
250445,35,executive/managerial,M
146160,34,college/grad student,M
203264,30,scientist,M
289179,29,college/grad student,M
234762,30,executive/managerial,M
126150,31,academic/educator,M
138019,32,sales/marketing,M
185915,27,executive/managerial,M
126406,26,college/grad student,M
128242,33,other or not specified,M
293925,34,scientist,M
42398,32,college/grad student,M
39169,12,college/grad student,M
299340,34,college/grad student,M
298687,30,executive/managerial,M
48438,66,retired,M
161433,30,other or not specified,M
80458,28,programmer,M
6296,25,self-employed,M
18997,25,self-employed,M
215741,26,self-employed,M
37539,32,executive/managerial,M
62743,30,executive/managerial,M
155200,32,sales/marketing,M
287312,25,scientist,M
151959,30,tradesman/craftsman,M
286117,30,retired,M
25876,32,college/grad student,M
125342,18,K-12 student,M
203650,25,executive/managerial,M
20578,25,college/grad student,M
234222,27,scientist,M
35704,25,executive/managerial,M
174579,30,executive/managerial,M
260708,30,executive/managerial,M
261091,33,college/grad student,M
83101,38,writer,M
155552,28,college/grad student,M
259530,21,K-12 student,F
34259,28,executive/managerial,M
128133,34,scientist,M
158073,24,sales/marketing,M
141944,30,sales/marketing,M
225963,30,executive/managerial,M
106384,28,executive/managerial,M
288464,26,college/grad student,M
111991,35,executive/managerial,M
3234,26,executive/managerial,M
178059,26,college/grad student,M
191740,33,college/grad student,M
22748,34,other or not specified,M
85187,34,college/grad student,M
227631,31,homemaker,M
99653,26,scientist,M
289419,33,college/grad student,M
147888,28,college/grad student,M
116382,33,retired,M
161868,29,college/grad student,M
175808,34,retired,F
39328,32,self-employed,M
268284,31,clerical/admin,M
2527,31,executive/managerial,M
295310,28,college/grad student,M
31589,46,sales/marketing,M
163591,19,sales/marketing,M
127531,26,sales/marketing,M
8470,28,executive/managerial,M
237620,30,other or not specified,M
65975,33,college/grad student,M
263402,29,college/grad student,F
99646,27,technician/engineer,M
299407,38,academic/educator,M
10625,34,executive/managerial,M
65718,28,artist,F
60923,44,sales/marketing,M
28354,27,sales/marketing,M
214359,31,K-12 student,M
211484,30,college/grad student,M
222194,30,executive/managerial,M
229803,33,artist,M
7505,54,academic/educator,F
216774,30,scientist,F
218462,25,college/grad student,M
180816,29,college/grad student,F
110073,26,retired,F
9044,30,college/grad student,M
98673,31,other or not specified,M
56533,29,artist,M
3915,33,homemaker,M
66238,33,college/grad student,F
209057,26,sales/marketing,M
12009,32,college/grad student,M
248272,46,academic/educator,F
289643,27,college/grad student,M
156593,32,scientist,M
8753,25,executive/managerial,M
205085,22,college/grad student,M
175342,27,college/grad student,F
206620,25,sales/marketing,F
292760,33,college/grad student,M
83377,28,college/grad student,M
124214,28,executive/managerial,M
202448,31,K-12 student,M
155464,29,college/grad student,F
112572,30,sales/marketing,M
116077,28,artist,M
262706,18,K-12 student,M
243326,29,executive/managerial,M
243629,28,homemaker,M
295120,31,college/grad student,F
246185,66,academic/educator,F
202534,28,executive/managerial,M
4857,30,homemaker,M
12510,32,college/grad student,M
266274,40,other or not specified,F
51612,32,college/grad student,M
2236,27,scientist,M
237328,22,scientist,M
70635,33,sales/marketing,M
76998,31,programmer,M
217845,34,sales/marketing,M
228220,26,other or not specified,M
14461,11,K-12 student,M
54656,28,self-employed,F
285470,28,college/grad student,M
229789,34,executive/managerial,M
54646,33,executive/managerial,M
202421,25,scientist,M
197772,14,K-12 student,M
36173,25,homemaker,M
291788,26,scientist,M
69525,27,scientist,M
57591,19,scientist,M
257099,25,other or not specified,M
39932,29,scientist,M
160730,30,college/grad student,M
137376,26,college/grad student,M
78296,22,sales/marketing,M
225174,32,executive/managerial,M
22044,33,college/grad student,M
187716,32,sales/marketing,F
263354,31,other or not specified,M
176928,27,college/grad student,M
203093,26,scientist,F
101912,52,other or not specified,F
31027,27,college/grad student,M
25419,31,college/grad student,M
61577,29,scientist,M
81199,31,self-employed,M
270316,34,scientist,M
82496,18,K-12 student,M
66323,28,college/grad student,M
244824,30,college/grad student,M
159120,25,sales/marketing,M
79158,31,college/grad student,M
272285,26,executive/managerial,M
298234,78,self-employed,F
73272,34,college/grad student,M
290373,28,homemaker,M
126835,26,college/grad student,M
222611,29,executive/managerial,M
261611,32,executive/managerial,M
193046,31,self-employed,F
228804,26,executive/managerial,M
67915,32,K-12 student,M
109541,81,retired,F
228679,30,scientist,M
137824,33,scientist,F
15795,26,college/grad student,M
98184,32,college/grad student,M
27570,25,self-employed,M
267034,32,K-12 student,M
19204,34,scientist,M
235121,27,retired,M
121900,33,academic/educator,M
55791,27,sales/marketing,F
89718,28,sales/marketing,M
116015,30,clerical/admin,F
263125,31,self-employed,M
152119,34,self-employed,M
263611,28,sales/marketing,F
150670,34,scientist,M
135349,34,technician/engineer,M
286929,25,college/grad student,M
47900,29,college/grad student,M
232677,27,scientist,M
67630,27,sales/marketing,M
289351,31,college/grad student,M
155528,31,other or not specified,M
47663,32,sales/marketing,M
169419,33,homemaker,M
149099,29,executive/managerial,M
276027,18,sales/marketing,M
264123,32,executive/managerial,F
119200,31,executive/managerial,M
282318,25,college/grad student,M
74213,33,retired,F
288814,32,clerical/admin,M
101819,25,college/grad student,M
141644,34,scientist,F
171062,30,executive/managerial,M
243679,31,college/grad student,M
258394,27,homemaker,M
172847,34,K-12 student,M
79706,27,homemaker,M
282640,30,college/grad student,M
7975,30,sales/marketing,M
112684,31,executive/managerial,M
138594,27,tradesman/craftsman,M
25646,40,executive/managerial,M
141101,26,executive/managerial,M
179831,34,self-employed,M
127417,33,executive/managerial,F
45554,26,self-employed,F
151327,44,executive/managerial,F
133805,28,other or not specified,M
158,29,homemaker,M
51329,18,self-employed,F
112467,21,college/grad student,M
109682,28,self-employed,F
56669,25,scientist,M
133127,34,executive/managerial,M
179806,35,homemaker,F
150548,26,executive/managerial,M
58425,34,college/grad student,M
120710,31,scientist,M
164357,33,executive/managerial,M
63724,32,executive/managerial,M
211493,30,executive/managerial,M
185108,32,executive/managerial,M
265174,33,college/grad student,F
231465,31,college/grad student,F
51430,26,self-employed,M
88761,31,self-employed,M
165297,31,other or not specified,M
65525,33,scientist,M
235688,25,sales/marketing,M
235488,27,college/grad student,M
111466,25,executive/managerial,M
31319,25,retired,F
278782,28,college/grad student,M
71579,30,college/grad student,F
94941,32,executive/managerial,M
62916,29,executive/managerial,M
201261,33,sales/marketing,M
47234,31,college/grad student,M
105049,33,sales/marketing,M
203888,25,college/grad student,M
288415,34,college/grad student,M
197912,33,executive/managerial,M
86193,32,college/grad student,M
212101,25,executive/managerial,M
294013,32,college/grad student,F
186157,34,college/grad student,M
117622,32,college/grad student,M
221747,30,other or not specified,M
24117,27,college/grad student,M
187392,32,other or not specified,M
145985,26,executive/managerial,M
241893,31,college/grad student,M
41753,18,K-12 student,M
149928,27,K-12 student,F
128831,21,scientist,M
298025,23,sales/marketing,M
208833,27,college/grad student,F
76287,33,scientist,M
246790,32,college/grad student,M
158277,18,K-12 student,M
236519,29,scientist,M
131499,31,self-employed,M
42179,32,technician/engineer,M
219034,30,college/grad student,M
231961,33,retired,F
123225,33,clerical/admin,F
48808,26,self-employed,M
204267,34,college/grad student,M
128665,28,self-employed,F
290144,43,writer,F
261210,34,scientist,M
86599,51,academic/educator,M
139566,25,other or not specified,M
123985,33,technician/engineer,M
184089,27,homemaker,M
213465,34,lawyer,M
9999,31,technician/engineer,M
72340,42,writer,F
106840,26,scientist,M
16193,29,sales/marketing,M
14771,34,scientist,M
249156,28,sales/marketing,M
218958,32,other or not specified,M
248773,26,scientist,M
295767,27,other or not specified,M
296985,28,scientist,M
240188,31,college/grad student,M
300154,22,sales/marketing,M
125018,30,college/grad student,F
93125,28,college/grad student,M
43725,31,scientist,F
262168,33,academic/educator,F
82901,29,sales/marketing,M
19178,34,self-employed,F
167564,51,self-employed,M
75441,18,scientist,M
251405,34,scientist,M
66987,33,sales/marketing,M
280498,29,college/grad student,F
272461,26,sales/marketing,M
199527,30,college/grad student,F
205817,28,self-employed,M
115726,26,programmer,M
277024,31,K-12 student,F
58179,29,executive/managerial,M
193515,42,executive/managerial,M
297406,32,college/grad student,M
43973,48,other or not specified,M
113725,28,executive/managerial,M
27726,29,other or not specified,M
109801,25,college/grad student,M
50471,33,college/grad student,M
191041,27,writer,M
10491,31,scientist,M
8296,34,executive/managerial,F
182397,28,self-employed,M
79074,11,K-12 student,M
273064,33,scientist,M
47984,30,scientist,M
204148,18,K-12 student,F
184405,32,self-employed,M
106029,47,executive/managerial,M
78712,28,college/grad student,M
113657,27,college/grad student,M
23903,18,K-12 student,M
18701,29,college/grad student,M
14142,36,sales/marketing,F
267164,22,college/grad student,M
27300,30,college/grad student,M
183658,26,college/grad student,M
98361,34,college/grad student,F
96698,24,sales/marketing,M
183738,23,scientist,M
177246,26,college/grad student,M
123311,34,K-12 student,F
258957,34,self-employed,M
41075,34,college/grad student,F
248950,26,college/grad student,M
47946,28,college/grad student,M
30553,53,unemployed,M
92511,31,college/grad student,M
301454,29,other or not specified,M
193971,32,college/grad student,M
160984,29,academic/educator,F
191678,26,college/grad student,M
209833,33,college/grad student,F
258634,28,executive/managerial,M
230699,26,executive/managerial,M
21784,25,college/grad student,M
72378,32,executive/managerial,M
255357,43,academic/educator,M
93172,31,college/grad student,F
66201,42,sales/marketing,M
263178,32,executive/managerial,M
263240,28,self-employed,M
139092,31,other or not specified,M
251277,28,scientist,M
190380,34,executive/managerial,M
170467,28,sales/marketing,M
264466,30,sales/marketing,M
189921,25,college/grad student,M
194367,32,homemaker,M
203712,29,executive/managerial,M
215740,34,academic/educator,F
218262,61,academic/educator,F
205656,28,scientist,M
180718,25,executive/managerial,M
10026,33,clerical/admin,M
292375,32,K-12 student,M
148967,27,executive/managerial,M
90579,28,executive/managerial,F
106244,83,retired,M
30491,34,academic/educator,F
167512,31,college/grad student,M
168648,36,self-employed,F
122255,30,other or not specified,M
291101,29,executive/managerial,F
205763,34,K-12 student,M
152742,31,sales/marketing,M
142262,32,executive/managerial,M
165309,34,other or not specified,M
299824,31,college/grad student,M
237154,31,sales/marketing,M
233473,33,sales/marketing,M
57291,34,sales/marketing,F
236253,31,sales/marketing,M
248332,30,college/grad student,M
145473,29,college/grad student,M
159385,25,executive/managerial,M
44502,32,self-employed,M
201573,18,K-12 student,M
64821,27,academic/educator,F
33549,29,self-employed,M
137099,87,retired,M
186982,25,executive/managerial,M
226571,34,clerical/admin,M
226265,29,executive/managerial,M
162671,27,lawyer,M
168871,29,sales/marketing,M
114269,59,retired,F
197354,32,college/grad student,M
153191,25,college/grad student,M
152438,27,executive/managerial,M
201720,33,homemaker,F
24090,28,college/grad student,M
80447,29,college/grad student,M
43227,27,scientist,F
293674,32,homemaker,M
1577,31,scientist,F
33246,14,sales/marketing,M
44488,27,executive/managerial,M
7675,30,programmer,M
275697,34,sales/marketing,M
252231,32,sales/marketing,M
196328,26,academic/educator,F
242149,34,executive/managerial,F
257893,28,college/grad student,M
23153,31,K-12 student,M
120135,60,executive/managerial,M
220895,30,executive/managerial,M
102935,33,executive/managerial,M
203883,33,sales/marketing,M
74189,31,college/grad student,F
145941,30,college/grad student,F
22680,31,college/grad student,F
70389,18,scientist,M
200042,34,college/grad student,F
15091,25,college/grad student,M
55412,34,executive/managerial,M
208113,25,retired,F
238261,30,sales/marketing,M
14282,29,sales/marketing,M
139444,32,homemaker,M
8073,25,executive/managerial,M
255257,31,sales/marketing,F
105651,33,executive/managerial,M
61163,26,college/grad student,M
299300,21,lawyer,F
80800,30,programmer,M
73907,18,homemaker,M
148246,32,sales/marketing,M
205578,29,college/grad student,M
28641,33,scientist,F
285493,26,executive/managerial,M
103374,25,academic/educator,M
213571,28,sales/marketing,M
245722,33,sales/marketing,M
156750,38,executive/managerial,M
301643,27,other or not specified,M
56637,53,artist,F
58198,32,retired,F
73435,34,self-employed,F
160085,33,sales/marketing,M
236692,26,executive/managerial,M
28887,30,sales/marketing,M
75123,27,sales/marketing,M
12147,32,homemaker,M
50011,31,scientist,M
241721,31,college/grad student,M
8437,27,academic/educator,M
219786,18,college/grad student,M
35455,26,scientist,M
119420,32,scientist,M
199882,18,K-12 student,F
206342,32,college/grad student,M
293558,29,other or not specified,M
222362,33,other or not specified,M
187223,18,scientist,M
96376,33,college/grad student,F
70948,26,other or not specified,M
15825,25,artist,M
262826,25,academic/educator,M
266513,27,scientist,M
170902,21,college/grad student,M
177889,29,executive/managerial,M
99613,26,executive/managerial,M
186276,33,academic/educator,F
292985,25,sales/marketing,M
225212,38,programmer,M
135968,32,college/grad student,F
12161,31,clerical/admin,M
270851,23,college/grad student,M
108245,26,academic/educator,F
85687,30,academic/educator,M
276987,39,homemaker,F
251926,29,college/grad student,M
23546,27,academic/educator,M
290159,53,executive/managerial,M
182709,32,retired,F
187497,25,executive/managerial,M
38509,29,college/grad student,M
286148,41,executive/managerial,M
198986,25,scientist,M
101181,30,college/grad student,M
31002,15,self-employed,F
87872,32,scientist,M
189496,25,college/grad student,M
81571,26,other or not specified,M
93210,31,college/grad student,M
166998,25,college/grad student,M
169640,34,sales/marketing,M
237774,30,sales/marketing,F
23502,32,scientist,M
64159,29,self-employed,M
232226,25,clerical/admin,M
